,author,title,comment,curriculum,id,year,grade,priority
7732,Пушкин А.С.,Дубровский,,81-82 ПВСШ,42,1981,8,*
7733,Пушкин А.С.,Евгений Онегин,,81-82 ПВСШ,42,1981,8,
7734,Пушкин А.С.,К А.П. Керн,,81-82 ПВСШ,42,1981,8,
7735,Пушкин А.С.,К морю,,81-82 ПВСШ,42,1981,8,
7736,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,81-82 ПВСШ,42,1981,8,*
7737,Пушкин А.С.,Капитанская дочка,,81-82 ПВСШ,42,1981,8,*
7738,Пушкин А.С.,Маленькие трагедии,,81-82 ПВСШ,42,1981,8,*
7739,Пушкин А.С.,Медный всадник,,81-82 ПВСШ,42,1981,8,*
7740,Пушкин А.С.,На холмах Грузии лежит ночная мгла,,81-82 ПВСШ,42,1981,8,
7741,Пушкин А.С.,Осень,,81-82 ПВСШ,42,1981,8,
7742,Пушкин А.С.,Памятник,,81-82 ПВСШ,42,1981,8,
7743,Пушкин А.С.,Пиковая дама,,81-82 ПВСШ,42,1981,8,*
7744,Пушкин А.С.,Повести Белкина,,81-82 ПВСШ,42,1981,8,*
7745,Пушкин А.С.,Пророк,,81-82 ПВСШ,42,1981,8,
7746,Пушкин А.С.,Я вас любил...,,81-82 ПВСШ,42,1981,8,
7747,Радищев А.Н.,Путешествие из Петербурга в Москву,,81-82 ПВСШ,42,1981,8,*
7748,Рзы Р.,что-то,,81-82 ПВСШ,42,1981,10,*
7749,Рождественский Р.И.,что-то,,81-82 ПВСШ,42,1981,10,*
7750,Рылеев К.Ф.,Гражданин,,81-82 ПВСШ,42,1981,8,*
7751,Рылеев К.Ф.,Иван Сусанин,,81-82 ПВСШ,42,1981,8,*
7752,Рылеев К.Ф.,Наливайко,,81-82 ПВСШ,42,1981,8,*
7753,Рыленков Н.И.,что-то,,81-82 ПВСШ,42,1981,10,*
7754,Рыльский М.Ф.,что-то,,81-82 ПВСШ,42,1981,10,*
7755,Салтыков-Щедрин М.Е.,Господа Головлевы,,81-82 ПВСШ,42,1981,9,
7756,Салтыков-Щедрин М.Е.,Дикий помещик,,81-82 ПВСШ,42,1981,9,
7757,Салтыков-Щедрин М.Е.,Премудрый пискарь,,81-82 ПВСШ,42,1981,9,
7758,Светлов М.А.,что-то,,81-82 ПВСШ,42,1981,10,*
7759,Серафимович А.С.,Железный поток,,81-82 ПВСШ,42,1981,10,*
7760,Симонов К.М.,Живые и мертвые,,81-82 ПВСШ,42,1981,10,*
7761,Симонов К.М.,Русские люди,,81-82 ПВСШ,42,1981,10,*
7762,Смеляков Я.В.,что-то,,81-82 ПВСШ,42,1981,10,*
7763,Соболев Л.С.,Морская душа,,81-82 ПВСШ,42,1981,10,*
7764,Стальский С.С.,что-то,,81-82 ПВСШ,42,1981,10,*
7765,Стельмах М.,Кровь людская - не водица,,81-82 ПВСШ,42,1981,10,*
7766,Судрабкалн Я.,что-то,,81-82 ПВСШ,42,1981,10,*
7767,Сурков А.А.,что-то,,81-82 ПВСШ,42,1981,10,*
7768,Табидзе Г.,что-то,,81-82 ПВСШ,42,1981,10,*
7769,Танк М.,что-то,,81-82 ПВСШ,42,1981,10,*
7770,Твардовский А.Т.,Василий Теркин,,81-82 ПВСШ,42,1981,10,*
7771,Твардовский А.Т.,Две кузницы,,81-82 ПВСШ,42,1981,10,
7772,Твардовский А.Т.,Дом у дороги,,81-82 ПВСШ,42,1981,10,
7773,Твардовский А.Т.,За далью даль,На Ангаре,81-82 ПВСШ,42,1981,10,
7774,Тихонов Н.С.,что-то,,81-82 ПВСШ,42,1981,10,*
7775,Токтогул,что-то,,81-82 ПВСШ,42,1981,10,*
7776,Толстой А.Н.,Петр I,,81-82 ПВСШ,42,1981,10,*
7777,Толстой А.Н.,Хождение по мукам,,81-82 ПВСШ,42,1981,10,*
7778,Толстой Л.Н.,Анна Каренина,,81-82 ПВСШ,42,1981,9,*
7779,Толстой Л.Н.,Война и мир,,81-82 ПВСШ,42,1981,9,
7780,Толстой Л.Н.,Воскресение,,81-82 ПВСШ,42,1981,9,*
7781,Толстой Л.Н.,Детство. Отрочество. Юность,,81-82 ПВСШ,42,1981,9,*
7782,Толстой Л.Н.,Севастопольские рассказы,,81-82 ПВСШ,42,1981,9,*
7783,Тренев К.А.,Любовь Яровая,,81-82 ПВСШ,42,1981,10,*
7784,Тувим Ю.,стихотворения,,81-82 ПВСШ,42,1981,10,*
7785,Тургенев И.С.,Отцы и дети,,81-82 ПВСШ,42,1981,9,
7786,Тургенев И.С.,Записки охотника,,81-82 ПВСШ,42,1981,9,*
7787,Тургенев И.С.,Порог,,81-82 ПВСШ,42,1981,9,*
7788,Турсун-заде М.,что-то,,81-82 ПВСШ,42,1981,10,*
7789,Тычина П.Г.,что-то,,81-82 ПВСШ,42,1981,10,*
7790,Тычина П.Г.,Похороны друга,,81-82 ПВСШ,42,1981,10,*
7791,Фадеев А.А.,Молодая гвардия,,81-82 ПВСШ,42,1981,10,*
7792,Фадеев А.А.,Разгром,,81-82 ПВСШ,42,1981,10,
7793,Федоров В.Д.,что-то,,81-82 ПВСШ,42,1981,10,*
7794,Фонвизин Д.И.,Недоросль,,81-82 ПВСШ,42,1981,8,*
7795,Фурманов Д.А.,Чапаев,,81-82 ПВСШ,42,1981,10,*
7796,Хетагуров К.,что-то,,81-82 ПВСШ,42,1981,9,*
7797,Церетели А.,что-то,,81-82 ПВСШ,42,1981,9,
7798,Чаковский А.Б.,Блокада,,81-82 ПВСШ,42,1981,10,*
7799,Чаренц Е.А.,что-то,,81-82 ПВСШ,42,1981,10,
7800,Чернышевский Н.Г.,Что делать?,,81-82 ПВСШ,42,1981,9,
7801,Чехов А.П.,Вишневый сад,,81-82 ПВСШ,42,1981,9,
7802,Чехов А.П.,Ионыч,,81-82 ПВСШ,42,1981,9,
7803,Шагинян М.С.,Четыре урока у Ленина,,81-82 ПВСШ,42,1981,10,
7804,Шевченко Т.Г.,что-то,,81-82 ПВСШ,42,1981,9,
7805,Шолохов М.А.,Публицистика,,81-82 ПВСШ,42,1981,10,*
7806,Шолохов М.А.,Поднятая целина,,81-82 ПВСШ,42,1981,10,
7807,Шолохов М.А.,Судьба человека,,81-82 ПВСШ,42,1981,10,
7808,Шолохов М.А.,Тихий Дон,,81-82 ПВСШ,42,1981,10,*
7809,Эренбург И.Г.,Публицистка,,81-82 ПВСШ,42,1981,10,*
7810,Байрон Д.,Душа моя мрачна,,81-82 ПВСШ,42,1981,8,
7811,Байрон Д.,Из дневника в Кефалонии,,81-82 ПВСШ,42,1981,8,
7812,Байрон Д.,Паломничество Чайльд-Гарольда,,81-82 ПВСШ,42,1981,8,
7813,Бальзак О.,Гобсек,,81-82 ПВСШ,42,1981,9,
7814,Брехт Б.,Жизнь Галилея,,81-82 ПВСШ,42,1981,10,*
7815,Гете И.В.,Фауст,"Пролог на небесах, сц.2 У гордских ворот, сц.3 и 4 Кабинет Фауста, сц.12 Сад, сц.19 Ночь. Улица перед домом Гретхен, сц.25 Тюрьма, посл. монолог Фауста из 2ой части",81-82 ПВСШ,42,1981,9,
7816,Димов Д.,Табак,,81-82 ПВСШ,42,1981,10,*
7817,Зегерс А.,Седьмой крест,,81-82 ПВСШ,42,1981,10,*
7818,Мольер Ж.Б.,Мещанин во дворянстве,,81-82 ПВСШ,42,1981,8,
7819,Неруда П.,стихотворения,,81-82 ПВСШ,42,1981,10,*
7820,Сент-Экзюпери А.,Земля людей,,81-82 ПВСШ,42,1981,10,*
7821,Сент-Экзюпери А.,Маленький принц,,81-82 ПВСШ,42,1981,10,*
7822,Фучик Ю.,Репортаж с петлей на шее,,81-82 ПВСШ,42,1981,10,*
7823,Хемингуэй Э.,Старик и море,,81-82 ПВСШ,42,1981,10,*
7824,Шекспир У.,Гамлет,,81-82 ПВСШ,42,1981,9,
7825,Яновский Ю.И.,Всадники,,81-82 ПВСШ,42,1981,10,*
7826,народ,Давид Сасунский,,82-83 ПВСШ,43,1982,8,*
7827,народ,Манас,,82-83 ПВСШ,43,1982,8,*
7828,народ,Слово о полку Игореве,,82-83 ПВСШ,43,1982,8,
7829,Руставели Ш.,Витязь в тигровой шкуре,,82-83 ПВСШ,43,1982,8,*
7830,Абашидзе И.В.,что-то,,82-83 ПВСШ,43,1982,10,*
7831,Абрамов Ф.А.,Две зимы и три лета,,82-83 ПВСШ,43,1982,10,*
7832,Авижюс Й.,Потерянный кров,,82-83 ПВСШ,43,1982,10,*
7833,Айбек М.,Священная кровь,,82-83 ПВСШ,43,1982,10,*
7834,Айни С.,что-то,,82-83 ПВСШ,43,1982,10,*
7835,Айтматов Ч.,Белый пароход,,82-83 ПВСШ,43,1982,10,*
7836,Айтматов Ч.,Материнское поле,,82-83 ПВСШ,43,1982,10,*
7837,Айтматов Ч.,"Прощай, Гульсары!",,82-83 ПВСШ,43,1982,10,*
7838,Акопян А.,что-то,,82-83 ПВСШ,43,1982,10,*
7839,Алигер М.И.,Зоя,,82-83 ПВСШ,43,1982,10,*
7840,Антокольский П.Г.,Сын,,82-83 ПВСШ,43,1982,10,*
7841,Антонов С.П.,Повести и рассказы,,82-83 ПВСШ,43,1982,10,*
7842,Астафьев В.П.,Царь-рыба,,82-83 ПВСШ,43,1982,10,*
7843,Ахматова А.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7844,Ахундов М.,что-то,,82-83 ПВСШ,43,1982,9,*
7845,Багрицкий Э.Г.,что-то,,82-83 ПВСШ,43,1982,10,*
7846,Бажан М.П.,что-то,,82-83 ПВСШ,43,1982,10,*
7847,Бедный Д.,что-то,,82-83 ПВСШ,43,1982,10,*
7848,Бек А.А.,Волоколамское шоссе,,82-83 ПВСШ,43,1982,10,*
7849,Белинский В.Г.,"Статьи о Пушкине, Лермонове, Гоголе, письмо к Гоголю",,82-83 ПВСШ,43,1982,8,
7850,Белинский В.Г.,Взгляд на русскую литературу 1847г.,,82-83 ПВСШ,43,1982,8,
7851,Белинский В.Г.,Герой нашего времени,в отрывках,82-83 ПВСШ,43,1982,8,
7852,Белинский В.Г.,Сочинения Александра Пушкина,"8,9 отрывки",82-83 ПВСШ,43,1982,8,
7853,Белинский В.Г.,Стихотворения Лермонтова,отрывки,82-83 ПВСШ,43,1982,8,
7854,Блок А.А.,Двенадцать,,82-83 ПВСШ,43,1982,10,
7855,Блок А.А.,На железной дороге,,82-83 ПВСШ,43,1982,10,
7856,Блок А.А.,Незнакомка,,82-83 ПВСШ,43,1982,10,
7857,Блок А.А.,"О доблестях, о подвигах, о славе…",,82-83 ПВСШ,43,1982,10,
7858,Блок А.А.,"О, весна, без конца и без краю…",,82-83 ПВСШ,43,1982,10,
7859,Блок А.А.,Россия,,82-83 ПВСШ,43,1982,10,
7860,Блок А.А.,Фабрика,,82-83 ПВСШ,43,1982,10,
7861,Бокарев Г.К.,Сталевары,,82-83 ПВСШ,43,1982,10,*
7862,Бондарев Ю.В.,Горячий снег,,82-83 ПВСШ,43,1982,10,*
7863,Брежнев Л.И.,Воспоминания,,82-83 ПВСШ,43,1982,10,
7864,Брежнев Л.И.,Целина,,82-83 ПВСШ,43,1982,10,
7865,Бровка П.У.,что-то,,82-83 ПВСШ,43,1982,10,*
7866,Бровка П.У.,Всегда с Лениным,,82-83 ПВСШ,43,1982,10,*
7867,Бровка П.У.,Когда сливаются реки,,82-83 ПВСШ,43,1982,10,*
7868,Буков Е.Н.,что-то,,82-83 ПВСШ,43,1982,10,*
7869,Бунин И.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7870,Быков В.В.,Сотников,,82-83 ПВСШ,43,1982,10,*
7871,Винокуров Е.М.,что-то,,82-83 ПВСШ,43,1982,10,*
7872,Вознесенский А.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7873,Вургун С.,что-то,,82-83 ПВСШ,43,1982,10,*
7874,Гамзатов Р.,что-то,,82-83 ПВСШ,43,1982,10,*
7875,Гамсахурдиа К.,Десница великого мастера,,82-83 ПВСШ,43,1982,10,*
7876,Гельман А.И.,Заседание парткома,,82-83 ПВСШ,43,1982,10,*
7877,Герцен А.И.,что-то,,82-83 ПВСШ,43,1982,8,*
7878,Гладков Ф.В.,Цемент,,82-83 ПВСШ,43,1982,10,
7879,Гоголь Н.В.,Мертвые души,том 1.,82-83 ПВСШ,43,1982,8,
7880,Гончар О.Т.,Знаменосцы,,82-83 ПВСШ,43,1982,10,*
7881,Гончаров И.А.,Мильон терзаний,,82-83 ПВСШ,43,1982,8,
7882,Горбатов Б.Л.,Непокоренные,,82-83 ПВСШ,43,1982,10,*
7883,Горький М.,Автобиографическая трилогия,,82-83 ПВСШ,43,1982,10,*
7884,Горький М.,Владимир Ильич Ленин,,82-83 ПВСШ,43,1982,10,
7885,Горький М.,Дело Артамоновых,,82-83 ПВСШ,43,1982,10,*
7886,Горький М.,Егор Булычев и другие,,82-83 ПВСШ,43,1982,10,*
7887,Горький М.,Мать,,82-83 ПВСШ,43,1982,10,
7888,Горький М.,На дне,,82-83 ПВСШ,43,1982,10,
7889,Горький М.,Песня о буревестнике,,82-83 ПВСШ,43,1982,10,*
7890,Горький М.,Песня о соколе,,82-83 ПВСШ,43,1982,10,*
7891,Горький М.,Старуха Изергиль,,82-83 ПВСШ,43,1982,10,
7892,Гранин Д.А.,Иду на грозу,,82-83 ПВСШ,43,1982,10,*
7893,Грибоедов А.С.,Горе от ума,,82-83 ПВСШ,43,1982,8,
7894,Гулям Г.,что-то,,82-83 ПВСШ,43,1982,10,*
7895,Державин Г.Р.,Властителям и судиям,,82-83 ПВСШ,43,1982,8,*
7896,Державин Г.Р.,Памятник,,82-83 ПВСШ,43,1982,8,
7897,Джалиль М.,что-то,,82-83 ПВСШ,43,1982,10,
7898,Джамбул,что-то,,82-83 ПВСШ,43,1982,10,*
7899,Добролюбов Н.А.,Луч света в темном царстве,,82-83 ПВСШ,43,1982,9,
7900,Достоевский Ф.М.,Преступление и наказание,,82-83 ПВСШ,43,1982,9,
7901,Евтушенко Е.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7902,Есенин С.А.,Каждый труд благослови удача,,82-83 ПВСШ,43,1982,10,
7903,Есенин С.А.,"Не жалею, не зову, не плачу…",,82-83 ПВСШ,43,1982,10,
7904,Есенин С.А.,Неуютная жидкая лунность,,82-83 ПВСШ,43,1982,10,
7905,Есенин С.А.,Отговорила роща золотая…,,82-83 ПВСШ,43,1982,10,
7906,Есенин С.А.,Письмо к матери,,82-83 ПВСШ,43,1982,10,
7907,Есенин С.А.,Русь советская,,82-83 ПВСШ,43,1982,10,
7908,Есенин С.А.,Собаке Качалова,,82-83 ПВСШ,43,1982,10,
7909,Есенин С.А.,Спит ковыль. Равнина дорогая…,,82-83 ПВСШ,43,1982,10,*
7910,Есенин С.А.,Я иду долиной. На затылке кепи…,,82-83 ПВСШ,43,1982,10,*
7911,Жуковский В.А.,что-то,,82-83 ПВСШ,43,1982,8,*
7912,Заболоцкий Н.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7913,Закруткин В.А.,Матерь человеческая,,82-83 ПВСШ,43,1982,10,*
7914,Залыгин С.П.,Соленая Падь,,82-83 ПВСШ,43,1982,10,*
7915,Зульфия,что-то,,82-83 ПВСШ,43,1982,10,*
7916,Иванов Вс.Вяч.,Бронепоезд 14-69,,82-83 ПВСШ,43,1982,10,*
7917,Исаакян А.С.,что-то,,82-83 ПВСШ,43,1982,10,*
7918,Исаковский М.В.,что-то,,82-83 ПВСШ,43,1982,10,*
7919,Казакевич Э.Г.,Звезда,,82-83 ПВСШ,43,1982,10,*
7920,Капутикян С.Б.,что-то,,82-83 ПВСШ,43,1982,10,*
7921,Карамзин Н.М.,что-то,,82-83 ПВСШ,43,1982,8,*
7922,Карим М.,что-то,,82-83 ПВСШ,43,1982,10,*
7923,Катаев В.П.,"Время, вперед!",,82-83 ПВСШ,43,1982,10,*
7924,Киачели Л.,Гвади Бигва,,82-83 ПВСШ,43,1982,10,*
7925,Кожевников В.М.,"Знакомьтесь, Балуев!",,82-83 ПВСШ,43,1982,10,*
7926,Кожевников В.М.,Март-Апрель,,82-83 ПВСШ,43,1982,10,*
7927,Кожевников В.М.,Особое подразделение,,82-83 ПВСШ,43,1982,10,*
7928,Колас Я.,Возмездие,,82-83 ПВСШ,43,1982,10,*
7929,Колесников М.С.,Изотопы для Алтунина,,82-83 ПВСШ,43,1982,10,*
7930,Корнейчук А.Е.,Платон Кречет,,82-83 ПВСШ,43,1982,10,*
7931,Корнейчук А.Е.,Фронт,,82-83 ПВСШ,43,1982,10,*
7932,Короленко В.Г.,что-то,,82-83 ПВСШ,43,1982,10,*
7933,Кочетов В.А.,Журбины,,82-83 ПВСШ,43,1982,10,*
7934,Крылов И.А.,что-то,,82-83 ПВСШ,43,1982,8,*
7935,Крымов Ю.С.,Танкер Дербент,,82-83 ПВСШ,43,1982,10,*
7936,Кугультинов Д.Н.,что-то,,82-83 ПВСШ,43,1982,10,*
7937,Кулешов А.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7938,Кулиев К.,что-то,,82-83 ПВСШ,43,1982,10,*
7939,Кулиев К.,Горская поэма о Ленине,,82-83 ПВСШ,43,1982,10,*
7940,Купала Я.,что-то,,82-83 ПВСШ,43,1982,10,*
7941,Куприн А.И.,что-то,,82-83 ПВСШ,43,1982,10,*
7942,Курочкин В.С.,что-то,,82-83 ПВСШ,43,1982,9,*
7943,Лахути А.,что-то,,82-83 ПВСШ,43,1982,10,*
7944,Лацис В.,Буря,,82-83 ПВСШ,43,1982,10,*
7945,Лебедев-Кумач В.И.,что-то,,82-83 ПВСШ,43,1982,10,*
7946,Леонидзе Г.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7947,Леонов Л.М.,Нашествие,,82-83 ПВСШ,43,1982,10,*
7948,Леонов Л.М.,Русский лес,,82-83 ПВСШ,43,1982,10,*
7949,Лермонтов М.Ю.,Выхожу один я на дорогу,,82-83 ПВСШ,43,1982,8,
7950,Лермонтов М.Ю.,Герой нашего времени,,82-83 ПВСШ,43,1982,8,
7951,Лермонтов М.Ю.,Дума,,82-83 ПВСШ,43,1982,8,
7952,Лермонтов М.Ю.,"Как часто, пестрою толпою окружен…",,82-83 ПВСШ,43,1982,8,
7953,Лермонтов М.Ю.,Поэт,,82-83 ПВСШ,43,1982,8,
7954,Лермонтов М.Ю.,Родина,,82-83 ПВСШ,43,1982,8,
7955,Лермонтов М.Ю.,Смерть поэта,,82-83 ПВСШ,43,1982,8,
7956,Липатов В.В.,И все это о нем,,82-83 ПВСШ,43,1982,10,*
7957,Ломоносов М.В.,Ода на день восшествия на престол императрицы Елизаветы Петровны,,82-83 ПВСШ,43,1982,8,*
7958,Ломоносов М.В.,Разговор с Анакреоном,,82-83 ПВСШ,43,1982,8,*
7959,Луговской В.А.,что-то,,82-83 ПВСШ,43,1982,10,*
7960,Макаренко А.С.,Педагогическая поэма,,82-83 ПВСШ,43,1982,10,*
7961,Малышкин А.Г.,Люди из захолустья,,82-83 ПВСШ,43,1982,10,*
7962,Малышко А.С.,что-то,,82-83 ПВСШ,43,1982,10,*
7963,Марков Г.М.,Соль земли,,82-83 ПВСШ,43,1982,10,*
7964,Марков Г.М.,Строговы,,82-83 ПВСШ,43,1982,10,*
7965,Мартынов Л.Н.,что-то,,82-83 ПВСШ,43,1982,10,*
7966,Марцинкявичус Ю.,Кровь и пепел,,82-83 ПВСШ,43,1982,10,*
7967,Маяковский В.В.,Блэк энд уайт,,82-83 ПВСШ,43,1982,10,
7968,Маяковский В.В.,Владимир Ильич Ленин,,82-83 ПВСШ,43,1982,10,
7969,Маяковский В.В.,Во весь голос,,82-83 ПВСШ,43,1982,10,
7970,Маяковский В.В.,Левый марш,,82-83 ПВСШ,43,1982,10,
7971,Маяковский В.В.,О дряни,,82-83 ПВСШ,43,1982,10,
7972,Маяковский В.В.,Письмо товарищу Кострову из Парижа о сущности любви,,82-83 ПВСШ,43,1982,10,
7973,Маяковский В.В.,Прозаседавшиеся,,82-83 ПВСШ,43,1982,10,
7974,Маяковский В.В.,Разговор с фининспектором о поэзии,,82-83 ПВСШ,43,1982,10,
7975,Маяковский В.В.,Стихи о советском паспорте,,82-83 ПВСШ,43,1982,10,
7976,Маяковский В.В.,Товарищу Нетте пароходу и человеку,,82-83 ПВСШ,43,1982,10,
7977,Маяковский В.В.,Хорошо!,,82-83 ПВСШ,43,1982,10,
7978,Межелайтис Э.,что-то,,82-83 ПВСШ,43,1982,10,*
7979,Межиров А.П.,что-то,,82-83 ПВСШ,43,1982,10,*
7980,Мележ И.П.,Дыхание грозы,,82-83 ПВСШ,43,1982,10,*
7981,Мележ И.П.,Люди на болоте,,82-83 ПВСШ,43,1982,10,*
7982,Минаев Д.Д.,что-то,,82-83 ПВСШ,43,1982,9,
7983,Михайлов М.Л.,что-то,,82-83 ПВСШ,43,1982,9,
7984,Налбандян М.,что-то,,82-83 ПВСШ,43,1982,9,*
7985,Некрасов Н.А.,Кому на Руси жить хорошо,,82-83 ПВСШ,43,1982,9,
7986,Некрасов Н.А.,Памяти Добролюбова,,82-83 ПВСШ,43,1982,9,*
7987,Некрасов Н.А.,Поэт и гражданин,отрывок,82-83 ПВСШ,43,1982,9,*
7988,Некрасов Н.А.,Элегия (Пускай нам говорит изменчивая мода),,82-83 ПВСШ,43,1982,9,*
7989,Нерис С.,что-то,,82-83 ПВСШ,43,1982,10,*
7990,Николаева Г.Е.,Битва в пути,,82-83 ПВСШ,43,1982,10,
7991,Нилин П.Ф.,Жестокость,,82-83 ПВСШ,43,1982,10,*
7992,Ниязи Х.Х.,что-то,,82-83 ПВСШ,43,1982,10,*
7993,Островский А.Н.,Гроза,,82-83 ПВСШ,43,1982,9,*
7994,Островский Н.А.,Как закалялась сталь,,82-83 ПВСШ,43,1982,10,
7995,Паустовский К.Г.,Золотая роза,,82-83 ПВСШ,43,1982,10,*
7996,Писарев Д.И.,Базаров,,82-83 ПВСШ,43,1982,9,*
7997,Погодин Н.Ф.,Кремлевские куранты,,82-83 ПВСШ,43,1982,10,*
7998,Погодин Н.Ф.,Человек с ружьем,,82-83 ПВСШ,43,1982,10,*
7999,Прокофьев А.А.,что-то,,82-83 ПВСШ,43,1982,10,*
8000,Проскурин П.Л.,Судьба,,82-83 ПВСШ,43,1982,10,*
8001,Пушкин А.С.,Борис Годунов,,82-83 ПВСШ,43,1982,8,*
8002,Пушкин А.С.,Вновь я посетил,,82-83 ПВСШ,43,1982,8,
8003,Пушкин А.С.,Вольность,,82-83 ПВСШ,43,1982,8,*
8004,Пушкин А.С.,Деревня,,82-83 ПВСШ,43,1982,8,*
8005,Пушкин А.С.,Дубровский,,82-83 ПВСШ,43,1982,8,*
8006,Пушкин А.С.,Евгений Онегин,,82-83 ПВСШ,43,1982,8,
8007,Пушкин А.С.,К А.П. Керн,,82-83 ПВСШ,43,1982,8,
8008,Пушкин А.С.,К морю,,82-83 ПВСШ,43,1982,8,
8009,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,82-83 ПВСШ,43,1982,8,
8010,Пушкин А.С.,Капитанская дочка,,82-83 ПВСШ,43,1982,8,*
8011,Пушкин А.С.,Медный всадник,,82-83 ПВСШ,43,1982,8,*
8012,Пушкин А.С.,На холмах Грузии лежит ночная мгла,,82-83 ПВСШ,43,1982,8,
8013,Пушкин А.С.,Осень,,82-83 ПВСШ,43,1982,8,
8014,Пушкин А.С.,Памятник,,82-83 ПВСШ,43,1982,8,
8015,Пушкин А.С.,Пиковая дама,,82-83 ПВСШ,43,1982,8,*
8016,Пушкин А.С.,Повести Белкина,,82-83 ПВСШ,43,1982,8,*
8017,Пушкин А.С.,Полтава,,82-83 ПВСШ,43,1982,8,*
8018,Пушкин А.С.,Пророк,,82-83 ПВСШ,43,1982,8,
8019,Пушкин А.С.,Я вас любил...,,82-83 ПВСШ,43,1982,8,*
8020,Радищев А.Н.,Путешествие из Петербурга в Москву,,82-83 ПВСШ,43,1982,8,*
8021,Распутин В.Г.,Живи и помни,,82-83 ПВСШ,43,1982,10,*
8022,Рзы Р.,что-то,,82-83 ПВСШ,43,1982,10,*
8023,Рождественский Р.И.,что-то,,82-83 ПВСШ,43,1982,10,*
8024,Рылеев К.Ф.,Гражданин,,82-83 ПВСШ,43,1982,8,*
8025,Рылеев К.Ф.,Иван Сусанин,,82-83 ПВСШ,43,1982,8,*
8026,Рыленков Н.И.,что-то,,82-83 ПВСШ,43,1982,10,*
8027,Рыльский М.Ф.,что-то,,82-83 ПВСШ,43,1982,10,
8028,Салтыков-Щедрин М.Е.,Дикий помещик,,82-83 ПВСШ,43,1982,9,*
8029,Салтыков-Щедрин М.Е.,Премудрый пискарь,,82-83 ПВСШ,43,1982,9,*
8030,Светлов М.А.,что-то,,82-83 ПВСШ,43,1982,10,*
8031,Серафимович А.С.,Железный поток,,82-83 ПВСШ,43,1982,10,*
8032,Симонов К.М.,Живые и мертвые,,82-83 ПВСШ,43,1982,10,*
8033,Симонов К.М.,Русские люди,,82-83 ПВСШ,43,1982,10,*
8034,Симонов К.М.,Солдатами не рождаются,,82-83 ПВСШ,43,1982,10,*
8035,Смеляков Я.В.,что-то,,82-83 ПВСШ,43,1982,10,*
8036,Соболев Л.С.,Морская душа,,82-83 ПВСШ,43,1982,10,*
8037,Стальский С.С.,что-то,,82-83 ПВСШ,43,1982,10,*
8038,Стельмах М.,Кровь людская - не водица,,82-83 ПВСШ,43,1982,10,*
8039,Судрабкалн Я.,что-то,,82-83 ПВСШ,43,1982,10,*
8040,Сулейменов О.О.,что-то,,82-83 ПВСШ,43,1982,10,*
8041,Сурков А.А.,что-то,,82-83 ПВСШ,43,1982,10,*
8042,Табидзе Г.,что-то,,82-83 ПВСШ,43,1982,10,*
8043,Танк М.,что-то,,82-83 ПВСШ,43,1982,10,*
8044,Твардовский А.Т.,Василий Теркин,,82-83 ПВСШ,43,1982,10,
8045,Твардовский А.Т.,Две кузницы,,82-83 ПВСШ,43,1982,10,*
8046,Твардовский А.Т.,За далью даль,На Ангаре,82-83 ПВСШ,43,1982,10,*
8047,Твардовский А.Т.,Я убит подо Ржевом,,82-83 ПВСШ,43,1982,10,*
8048,Тихонов Н.С.,что-то,,82-83 ПВСШ,43,1982,10,*
8049,Тихонов Н.С.,Киров с нами,,82-83 ПВСШ,43,1982,10,*
8050,Токтогул,что-то,,82-83 ПВСШ,43,1982,10,*
8051,Толстой А.Н.,Петр I,,82-83 ПВСШ,43,1982,10,*
8052,Толстой А.Н.,Русский характер,,82-83 ПВСШ,43,1982,10,*
8053,Толстой Л.Н.,Анна Каренина,,82-83 ПВСШ,43,1982,9,*
8054,Толстой Л.Н.,Война и мир,,82-83 ПВСШ,43,1982,9,
8055,Толстой Л.Н.,Воскресение,,82-83 ПВСШ,43,1982,9,*
8056,Толстой Л.Н.,Детство. Отрочество. Юность,,82-83 ПВСШ,43,1982,9,*
8057,Толстой Л.Н.,Живой труп,,82-83 ПВСШ,43,1982,9,*
8058,Толстой Л.Н.,Плоды просвещения,,82-83 ПВСШ,43,1982,9,*
8059,Толстой Л.Н.,После бала,,82-83 ПВСШ,43,1982,9,*
8060,Толстой Л.Н.,Севастопольские рассказы,,82-83 ПВСШ,43,1982,9,*
8061,Тренев К.А.,Любовь Яровая,,82-83 ПВСШ,43,1982,10,*
8062,Тувим Ю.,стихотворения,,82-83 ПВСШ,43,1982,10,*
8063,Тургенев И.С.,Записки охотника,,82-83 ПВСШ,43,1982,9,*
8064,Тургенев И.С.,Отцы и дети,,82-83 ПВСШ,43,1982,9,*
8065,Турсун-заде М.,что-то,,82-83 ПВСШ,43,1982,10,*
8066,Тычина П.Г.,что-то,,82-83 ПВСШ,43,1982,10,*
